,Datetime,AvgPrice
3185,25-08-2022,8394
3186,26-08-2022,9140.5
3187,27-08-2022,9170
3188,29-08-2022,9100
3189,30-08-2022,9139
3190,01-09-2022,7296
3191,02-09-2022,9141
3192,03-09-2022,9241
3193,05-09-2022,9124
3194,06-09-2022,9041
3195,07-09-2022,8991
3196,08-09-2022,9027.5
3197,09-09-2022,9076
3198,10-09-2022,9140
3199,11-09-2022,5950
3200,12-09-2022,8900
3201,13-09-2022,8980.5
3202,14-09-2022,8975
3203,15-09-2022,9078
3204,16-09-2022,9070
3205,19-09-2022,9141.5
3206,20-09-2022,8850
3207,21-09-2022,9143
3208,22-09-2022,9107.5
3209,23-09-2022,8837
3210,25-09-2022,5900
3211,26-09-2022,9135.5
3212,27-09-2022,9125
3213,28-09-2022,9047.5
3214,29-09-2022,9124
3215,30-09-2022,9049.5
3216,03-10-2022,9070
3217,06-10-2022,9236
3218,07-10-2022,9117.5
3219,10-10-2022,9006
3220,11-10-2022,9155.5
3221,12-10-2022,9340
3222,13-10-2022,9230
3223,14-10-2022,8951.5
3224,15-10-2022,9300
3225,17-10-2022,8712
3226,18-10-2022,9063
3227,19-10-2022,9119.5
3228,20-10-2022,9102
3229,21-10-2022,9000
3230,25-10-2022,8912.5
3231,26-10-2022,9074
3232,27-10-2022,9019.5
3233,28-10-2022,8680.5
3234,29-10-2022,8800
3235,31-10-2022,9100
3236,01-11-2022,9249.5
3237,02-11-2022,8437.5
3238,03-11-2022,9045.5
3239,04-11-2022,9300
3240,07-11-2022,9241.5
3241,08-11-2022,9299
3242,09-11-2022,9463
3243,10-11-2022,9114
3244,11-11-2022,7511
3245,14-11-2022,9046
3246,15-11-2022,9486
3247,16-11-2022,9250
3248,17-11-2022,7559
3249,18-11-2022,8296
3250,19-11-2022,6760
3251,21-11-2022,9283.5
3252,22-11-2022,8249.5
3253,23-11-2022,9371.5
3254,24-11-2022,9370
3255,25-11-2022,9112
3256,28-11-2022,9859
3257,29-11-2022,9550
3258,30-11-2022,9865
3259,01-12-2022,8127.5
3260,02-12-2022,9487.5
3261,05-12-2022,9638
3262,06-12-2022,9200
3263,07-12-2022,9174
3264,08-12-2022,8745
3265,09-12-2022,9505.5
3266,12-12-2022,9709
3267,13-12-2022,9643
3268,14-12-2022,9180.5
3269,15-12-2022,8824
3270,16-12-2022,9593
3271,17-12-2022,9650
3272,19-12-2022,9524
3273,20-12-2022,9250
3274,21-12-2022,9750
3275,22-12-2022,9636
3276,23-12-2022,9350
3277,24-12-2022,10117
3278,26-12-2022,9333
3279,27-12-2022,9532
3280,28-12-2022,9377
3281,29-12-2022,9113
3282,30-12-2022,9900
3283,31-12-2022,6345
3284,02-01-2023,9421
3285,03-01-2023,9203.5
3286,04-01-2023,9262
3287,05-01-2023,8624
3288,06-01-2023,8320
3289,07-01-2023,10218.5
3290,09-01-2023,9379
3291,10-01-2023,9584.5
3292,11-01-2023,9727
3293,12-01-2023,9950
3294,13-01-2023,8630.5
3295,18-01-2023,7550
3296,19-01-2023,7550
3297,20-01-2023,5940
3298,21-01-2023,7921.5
3299,23-01-2023,7600
3300,24-01-2023,8425
3301,25-01-2023,8550
3302,27-01-2023,7800
3303,28-01-2023,5835
3304,30-01-2023,7900
3305,31-01-2023,8045
3306,01-02-2023,9250
3307,02-02-2023,8568
3308,03-02-2023,7514
3309,04-02-2023,9858
3310,06-02-2023,7200
3311,07-02-2023,7191.5
3312,08-02-2023,9875
3313,09-02-2023,7415
3314,10-02-2023,9858
3315,11-02-2023,6800
3316,13-02-2023,7874
3317,14-02-2023,7500
3318,15-02-2023,10416
3319,16-02-2023,7319
3320,17-02-2023,6900
3321,18-02-2023,6470
3322,20-02-2023,10523
3323,21-02-2023,7250
3324,22-02-2023,7225
3325,23-02-2023,7830
3326,24-02-2023,7175
3327,25-02-2023,7107
3328,27-02-2023,7600
3329,28-02-2023,8103
3330,01-03-2023,7300
3331,02-03-2023,7984.5
3332,03-03-2023,8900.5
3333,04-03-2023,7667
3334,06-03-2023,9573
3335,07-03-2023,9765
3336,08-03-2023,9531.5
3337,09-03-2023,9732.5
3338,10-03-2023,8927
3339,11-03-2023,7400
3340,13-03-2023,9601
3341,14-03-2023,9563.5
3342,15-03-2023,9824
3343,16-03-2023,7730
3344,17-03-2023,9836
3345,20-03-2023,9676
3346,21-03-2023,9465.5
3347,23-03-2023,9439
3348,24-03-2023,8847.5
3349,25-03-2023,7170
3350,27-03-2023,9831
3351,28-03-2023,9955
3352,29-03-2023,9652.5
3353,30-03-2023,9545.5
3354,31-03-2023,9886
3355,01-04-2023,6810
3356,03-04-2023,10289
3357,04-04-2023,7737.5
3358,05-04-2023,10086
3359,06-04-2023,9734.5
3360,09-04-2023,9545
3361,10-04-2023,9998
3362,11-04-2023,9710.5
3363,12-04-2023,9988
3364,13-04-2023,9811
3365,14-04-2023,9666
3366,17-04-2023,9605
3367,18-04-2023,9403
3368,19-04-2023,9415.5
3369,20-04-2023,9718.5
3370,21-04-2023,9474
3371,22-04-2023,8122
3372,24-04-2023,9486
3373,25-04-2023,8368
3374,26-04-2023,9413
3375,27-04-2023,8383
3376,28-04-2023,9574.5
3377,29-04-2023,6859
3378,02-05-2023,9336
3379,03-05-2023,9186
3380,04-05-2023,9356
3381,05-05-2023,9899
3382,06-05-2023,6500
3383,08-05-2023,9363.5
3384,09-05-2023,9386
3385,10-05-2023,9275
3386,11-05-2023,9056
3387,12-05-2023,9093.5
3388,13-05-2023,7170
3389,15-05-2023,9004
3390,16-05-2023,8878
3391,17-05-2023,9809.5
3392,18-05-2023,9162
3393,19-05-2023,8776.5
3394,20-05-2023,6845
3395,22-05-2023,9496
3396,23-05-2023,9442
3397,24-05-2023,7416
3398,25-05-2023,8328
3399,26-05-2023,9680.5
3400,29-05-2023,9577.5
3401,30-05-2023,9382.5
3402,31-05-2023,9134.5
3403,01-06-2023,9388
3404,02-06-2023,9437
3405,05-06-2023,9139
3406,06-06-2023,9011
3407,07-06-2023,9168
3408,08-06-2023,7644.5
3409,09-06-2023,9060
3410,10-06-2023,7047.5
3411,12-06-2023,9052
3412,13-06-2023,8944
3413,14-06-2023,9313
3414,15-06-2023,9061
3415,16-06-2023,9323.5
3416,17-06-2023,9051
3417,19-06-2023,8106.5
3418,20-06-2023,8862
3419,21-06-2023,9432
3420,22-06-2023,7200
3421,23-06-2023,9605
3422,26-06-2023,9736
3423,27-06-2023,8311.5
3424,28-06-2023,9333.625
3425,30-06-2023,9549
3426,01-07-2023,10000
3427,03-07-2023,9721
3428,04-07-2023,9333
3429,05-07-2023,8874
3430,06-07-2023,7625
3431,07-07-2023,9580
3432,10-07-2023,9561.5
3433,11-07-2023,9043
3434,12-07-2023,9840
3435,13-07-2023,9820
3436,14-07-2023,7400
3437,17-07-2023,9821.5
3438,18-07-2023,7676
3439,19-07-2023,9100
3440,20-07-2023,10000
3441,21-07-2023,10100
3442,24-07-2023,10374
3443,25-07-2023,10188
3444,26-07-2023,9705.5
3445,27-07-2023,10261
3446,28-07-2023,8987
3447,29-07-2023,6940
3448,31-07-2023,9985.5
3449,01-08-2023,9084.5
3450,02-08-2023,10370
3451,03-08-2023,10463
3452,04-08-2023,10315
3453,07-08-2023,10354.5
3454,08-08-2023,10368
3455,09-08-2023,10562.5
3456,10-08-2023,7850
3457,11-08-2023,10089
3458,12-08-2023,8000
3459,14-08-2023,8350
3460,15-08-2023,7940
3461,16-08-2023,9150
3462,17-08-2023,9425.5
3463,18-08-2023,10368
3464,19-08-2023,8067
3465,21-08-2023,10315
3466,22-08-2023,10365
3467,23-08-2023,10269.5
3468,24-08-2023,8975
3469,25-08-2023,10403
3470,26-08-2023,7300
3471,28-08-2023,10259
3472,29-08-2023,8350
3473,30-08-2023,8350
3474,31-08-2023,9187.5
3475,01-09-2023,10239.5
3476,02-09-2023,7340
3477,04-09-2023,10111
3478,05-09-2023,9861
3479,06-09-2023,7788.5
3480,07-09-2023,7810
3481,08-09-2023,10061
3482,11-09-2023,10358.5
3483,12-09-2023,10039
3484,13-09-2023,10370
3485,14-09-2023,9007
3486,15-09-2023,10115
3487,19-09-2023,10058.5
3488,20-09-2023,10115
3489,21-09-2023,7925
3490,22-09-2023,10188
3491,23-09-2023,7340
3492,25-09-2023,10456
3493,26-09-2023,9524.5
3494,27-09-2023,10203.5
3495,28-09-2023,7580.5
3496,29-09-2023,10174
3497,30-09-2023,8000
3498,03-10-2023,10153
3499,04-10-2023,10311.5
3500,05-10-2023,9988
3501,06-10-2023,10169
3502,09-10-2023,10053
3503,10-10-2023,10003.5
3504,11-10-2023,9512
3505,12-10-2023,8419.5
3506,13-10-2023,9870
3507,16-10-2023,10124
3508,17-10-2023,9137.5
3509,18-10-2023,10056.5
3510,19-10-2023,8276
3511,20-10-2023,8679.5
3512,21-10-2023,6000
3513,25-10-2023,8956.5
3514,26-10-2023,8500
3515,27-10-2023,8845
3516,28-10-2023,8400
3517,30-10-2023,10120
3518,31-10-2023,9738
3519,01-11-2023,9589
3520,02-11-2023,7959
3521,03-11-2023,8300
3522,04-11-2023,7927
3523,06-11-2023,8240
3524,07-11-2023,7999.5
3525,08-11-2023,7900
3526,09-11-2023,7700
3527,10-11-2023,8437
3528,14-11-2023,8250
3529,15-11-2023,7964
3530,16-11-2023,7962
3531,17-11-2023,8200
3532,18-11-2023,7650
3533,20-11-2023,8150
3534,21-11-2023,8670
3535,22-11-2023,8083
3536,23-11-2023,7805
3537,24-11-2023,7950
3538,27-11-2023,9280.5
3539,28-11-2023,8453
3540,29-11-2023,8962
3541,30-11-2023,8001
3542,01-12-2023,8112
3543,04-12-2023,8095.5
3544,05-12-2023,8100
3545,06-12-2023,7975
3546,07-12-2023,8401
3547,08-12-2023,8190
3548,09-12-2023,8000
3549,11-12-2023,8150
3550,12-12-2023,8509
3551,13-12-2023,8970.5
3552,14-12-2023,8405
3553,15-12-2023,9060
3554,16-12-2023,7880
3555,18-12-2023,9295
3556,19-12-2023,8658
3557,20-12-2023,9200
3558,21-12-2023,8090
3559,22-12-2023,8530
3560,23-12-2023,7612
3561,26-12-2023,9198
3562,27-12-2023,8069
3563,28-12-2023,7880
3564,29-12-2023,9314
3565,30-12-2023,6720
3566,02-01-2024,8226
3567,03-01-2024,8500
3568,04-01-2024,7935
3569,05-01-2024,8119
3570,08-01-2024,8160
3571,09-01-2024,8026.5
3572,10-01-2024,7890
3573,11-01-2024,8464.5
3574,12-01-2024,8264
3575,13-01-2024,7745
3576,18-01-2024,7920
3577,19-01-2024,7740
3578,22-01-2024,8540.5
3579,23-01-2024,8679.5
3580,24-01-2024,9101
3581,28-01-2024,11000
3582,29-01-2024,8053
3583,30-01-2024,8000
3584,31-01-2024,7926
3585,01-02-2024,7539
3586,02-02-2024,10069.5
3587,03-02-2024,7850
3588,05-02-2024,8856.5
3589,06-02-2024,7782.5
3590,07-02-2024,9500
3591,08-02-2024,7393.5
3592,09-02-2024,8000
3593,10-02-2024,8795.5
3594,12-02-2024,7860
3595,13-02-2024,7935
3596,14-02-2024,8339
3597,15-02-2024,8000
3598,16-02-2024,9326
3599,17-02-2024,9279
3600,19-02-2024,9660
3601,20-02-2024,8100
3602,21-02-2024,8070
3603,22-02-2024,8000
3604,23-02-2024,8015
3605,24-02-2024,6940
3606,26-02-2024,7975
